BenchmarkName,State,NextState,Action,CommandLine,Reward
benchmark://poj104-v0/22_958,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,-called-value-propagation,opt -loop-unroll -alignment-from-assumptions -nary-reassociate -rewrite-statepoints-for-gc -jump-threading -loop-instsimplify -lower-matrix-intrinsics -name-anon-globals -inferattrs -ee-instrument -pgo-memop-opt -coro-cleanup -functionattrs -argpromotion -instsimplify -simplifycfg -mergeicmps -mergereturn -float2int -canonicalize-aliases -mldst-motion -coro-early -licm -reg2mem -globaldce -consthoist -callsite-splitting -loop-distribute -called-value-propagation input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,-loop-instsimplify,opt -loop-unroll -alignment-from-assumptions -nary-reassociate -rewrite-statepoints-for-gc -jump-threading -loop-instsimplify -lower-matrix-intrinsics -name-anon-globals -inferattrs -ee-instrument -pgo-memop-opt -coro-cleanup -functionattrs -argpromotion -instsimplify -simplifycfg -mergeicmps -mergereturn -float2int -canonicalize-aliases -mldst-motion -coro-early -licm -reg2mem -globaldce -consthoist -callsite-splitting -loop-distribute -partial-inliner -loop-instsimplify input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,-gvn-hoist,opt -loop-unroll -alignment-from-assumptions -nary-reassociate -rewrite-statepoints-for-gc -jump-threading -loop-instsimplify -lower-matrix-intrinsics -name-anon-globals -inferattrs -ee-instrument -pgo-memop-opt -coro-cleanup -functionattrs -argpromotion -instsimplify -simplifycfg -mergeicmps -mergereturn -float2int -canonicalize-aliases -mldst-motion -coro-early -licm -reg2mem -globaldce -consthoist -callsite-splitting -loop-distribute -partial-inliner -gvn-hoist input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,-name-anon-globals,opt -mergereturn -newgvn -infer-address-spaces -elim-avail-extern -reassociate -coro-elide -argpromotion -pgo-memop-opt -simple-loop-unswitch -lowerinvoke -loop-reroll -early-cse-memssa -float2int -attributor -loop-simplify -dce -inline -load-store-vectorizer -name-anon-globals input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,-irce,opt -mergereturn -newgvn -infer-address-spaces -elim-avail-extern -reassociate -coro-elide -argpromotion -pgo-memop-opt -simple-loop-unswitch -lowerinvoke -loop-reroll -early-cse-memssa -float2int -attributor -loop-simplify -dce -inline -load-store-vectorizer -irce input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,-argpromotion,opt -mergereturn -newgvn -infer-address-spaces -elim-avail-extern -reassociate -coro-elide -argpromotion -pgo-memop-opt -simple-loop-unswitch -lowerinvoke -loop-reroll -early-cse-memssa -float2int -attributor -loop-simplify -dce -inline -load-store-vectorizer -name-anon-globals -argpromotion input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,-globalsplit,opt -mergereturn -newgvn -infer-address-spaces -elim-avail-extern -reassociate -coro-elide -argpromotion -pgo-memop-opt -simple-loop-unswitch -lowerinvoke -loop-reroll -early-cse-memssa -float2int -attributor -loop-simplify -dce -inline -load-store-vectorizer -name-anon-globals -globalsplit input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,1878490.0 1212993.0 0.61 1604188.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25815.0 91635.0 17054.0 696169.0 5155.0 7578.0 421455.0 328723.0 7506.0 7506.0 328777.0 1230.0 5229.0 117.0 21.0,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,-elim-avail-extern,opt -dse -gvn-hoist -loop-unroll -loop-unswitch -adce -elim-avail-extern input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,-coro-elide,opt -dse -gvn-hoist -loop-unroll -loop-unswitch -adce -coro-elide input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,-correlated-propagation,opt -dse -gvn-hoist -loop-unroll -loop-unswitch -adce -elim-avail-extern -correlated-propagation input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,-mergereturn,opt -dse -gvn-hoist -loop-unroll -loop-unswitch -adce -elim-avail-extern -mergereturn input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2285250.0 1294923.0 0.66 2035152.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 61.0 61.0 27453.0 99962.0 16916.0 880986.0 4907.0 7766.0 490175.0 406478.0 9059.0 9059.0 406532.0 1149.0 5278.0 133.0 26.0,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,-mergefunc,opt -licm -sccp -mergefunc input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,-loop-sink,opt -licm -sccp -loop-sink input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,-cross-dso-cfi,opt -licm -sccp -mergefunc -cross-dso-cfi input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,2030449.0 1194472.0 0.64 2030272.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26106.0 103894.0 20660.0 876074.0 9936.0 7810.0 497494.0 407076.0 9494.0 9494.0 407130.0 1126.0 5056.0 131.0 32.0,-sancov,opt -licm -sccp -mergefunc -sancov input.bc -o output.bc,0.0
