BenchmarkName,State,NextState,Action,CommandLine,Reward
benchmark://poj104-v0/22_958,1765648.0 1491846.0 0.71 1604782.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 25513.0 93431.0 16731.0 691007.0 5210.0 7340.0 422528.0 328949.0 7774.0 7774.0 329003.0 1179.0 5108.0 119.0 16.0,1743449.0 1485195.0 0.68 1604834.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 30836.0 124439.0 24759.0 689150.0 14310.0 7586.0 419355.0 328472.0 8102.0 8102.0 328526.0 1176.0 5028.0 118.0 12.0,-speculative-execution,opt -mergereturn -coro-cleanup -partial-inliner -hotcoldsplit -loop-unroll -loop-reduce -mergeicmps -nary-reassociate -constprop -speculative-execution -instcombine -tailcallelim -loweratomic -lowerswitch -irce -alignment-from-assumptions -loop-interchange -slp-vectorizer -mldst-motion -separate-const-offset-from-gep -callsite-splitting -ipconstprop -instnamer -speculative-execution input.bc -o output.bc,0.01257272117658786
benchmark://poj104-v0/22_958,1743449.0 1485195.0 0.68 1604834.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 30836.0 124439.0 24759.0 689150.0 14310.0 7586.0 419355.0 328472.0 8102.0 8102.0 328526.0 1176.0 5028.0 118.0 12.0,1877876.0 1116481.0 0.55 1605768.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 27299.0 124502.0 16026.0 687929.0 3924.0 7285.0 411176.0 329116.0 9009.0 9009.0 329170.0 1056.0 4873.0 116.0 30.0,-inferattrs,opt -mergereturn -coro-cleanup -partial-inliner -hotcoldsplit -loop-unroll -loop-reduce -mergeicmps -nary-reassociate -constprop -speculative-execution -instcombine -tailcallelim -loweratomic -lowerswitch -irce -alignment-from-assumptions -loop-interchange -slp-vectorizer -mldst-motion -separate-const-offset-from-gep -callsite-splitting -ipconstprop -instnamer -inferattrs input.bc -o output.bc,-0.07710406212054381
benchmark://poj104-v0/22_958,1877876.0 1116481.0 0.55 1605768.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 27299.0 124502.0 16026.0 687929.0 3924.0 7285.0 411176.0 329116.0 9009.0 9009.0 329170.0 1056.0 4873.0 116.0 30.0,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,-globalsplit,opt -loop-unswitch -globaldce -lower-constant-intrinsics -name-anon-globals -loop-rotate -deadargelim -mergeicmps -lower-widenable-condition -mem2reg -globalsplit input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,-inline,opt -loop-unswitch -globaldce -lower-constant-intrinsics -name-anon-globals -loop-rotate -deadargelim -mergeicmps -lower-widenable-condition -mem2reg -inline input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,-loop-unroll-and-jam,opt -loop-unswitch -globaldce -lower-constant-intrinsics -name-anon-globals -loop-rotate -deadargelim -mergeicmps -lower-widenable-condition -mem2reg -globalsplit -loop-unroll-and-jam input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,-lower-expect,opt -loop-unswitch -globaldce -lower-constant-intrinsics -name-anon-globals -loop-rotate -deadargelim -mergeicmps -lower-widenable-condition -mem2reg -globalsplit -lower-expect input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,1493818.0 1185212.0 0.57 1608455.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 25690.0 97412.0 15975.0 684801.0 4082.0 6954.0 406530.0 329204.0 8582.0 8583.0 329312.0 1088.0 5237.0 117.0 14.0,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,-bdce,opt -speculative-execution -sancov -loop-unroll -gvn -hotcoldsplit -ee-instrument -bdce input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,-reassociate,opt -speculative-execution -sancov -loop-unroll -gvn -hotcoldsplit -ee-instrument -reassociate input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,-loop-rotate,opt -speculative-execution -sancov -loop-unroll -gvn -hotcoldsplit -ee-instrument -bdce -loop-rotate input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,-speculative-execution,opt -speculative-execution -sancov -loop-unroll -gvn -hotcoldsplit -ee-instrument -bdce -speculative-execution input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2346005.0 1341024.0 0.72 2036291.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25830.0 96040.0 16861.0 878940.0 5031.0 7694.0 491631.0 406535.0 8106.0 8106.0 406589.0 1066.0 5209.0 132.0 24.0,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,-inferattrs,opt -strip-debug-declare -slsr -loop-predication -mergeicmps -inferattrs input.bc -o output.bc,-0.18356616949631813
benchmark://poj104-v0/29_659,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,-insert-gcov-profiling,opt -strip-debug-declare -slsr -loop-predication -mergeicmps -insert-gcov-profiling input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,-sancov,opt -strip-debug-declare -slsr -loop-predication -mergeicmps -insert-gcov-profiling -sancov input.bc -o output.bc,0.0
benchmark://poj104-v0/29_659,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,2327200.0 1195112.0 0.64 2036412.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 27360.0 120246.0 17828.0 873648.0 5194.0 7535.0 482584.0 406297.0 7807.0 7807.0 406351.0 1177.0 5359.0 131.0 31.0,-constprop,opt -strip-debug-declare -slsr -loop-predication -mergeicmps -insert-gcov-profiling -constprop input.bc -o output.bc,0.0
